model,img_size,top1,top1_err,top5,top5_err,param_count,crop_pct,interpolation
resnetrs420.tf_in1k,416,85.014,14.986,97.116,2.884,191.89,1.000,bicubic
vit_base_r50_s16_384.orig_in21k_ft_in1k,384,84.994,15.006,97.304,2.696,98.95,1.000,bicubic
mobilenetv4_conv_aa_large.e230_r448_in12k_ft_in1k,544,84.990,15.010,97.284,2.716,32.59,1.000,bicubic
regnety_120.sw_in12k_ft_in1k,224,84.986,15.014,97.422,2.578,51.82,0.950,bicubic
ecaresnet269d.ra2_in1k,352,84.972,15.028,97.224,2.776,102.09,1.000,bicubic
vit_medium_patch16_reg4_gap_256.sbb_in12k_ft_in1k,256,84.944,15.056,97.388,2.612,38.88,0.950,bicubic
coatnet_rmlp_1_rw2_224.sw_in12k_ft_in1k,224,84.940,15.060,96.968,3.032,41.72,0.950,bicubic
xcit_large_24_p16_224.fb_dist_in1k,224,84.936,15.064,97.128,2.872,189.10,1.000,bicubic
nextvit_large.bd_in1k_384,384,84.934,15.066,97.298,2.702,57.87,1.000,bicubic
maxvit_large_tf_224.in1k,224,84.934,15.066,96.980,3.020,211.79,0.950,bicubic
tf_efficientnet_b7.ra_in1k,600,84.930,15.070,97.200,2.800,66.35,0.949,bicubic
hgnetv2_b5.ssld_stage1_in22k_in1k,288,84.924,15.076,97.514,2.486,39.57,1.000,bicubic
resnetv2_152x4_bit.goog_in21k_ft_in1k,480,84.924,15.076,97.458,2.542,936.53,1.000,bilinear
hgnet_base.ssld_in1k,224,84.912,15.088,97.340,2.660,71.58,0.965,bicubic
hiera_small_abswin_256.sbb2_e200_in12k_ft_in1k,256,84.900,15.100,97.254,2.746,34.36,0.950,bicubic
coat_lite_medium_384.in1k,384,84.894,15.106,97.376,2.624,44.57,1.000,bicubic
convnextv2_base.fcmae_ft_in1k,224,84.888,15.112,97.080,2.920,88.72,0.875,bicubic
xcit_small_24_p8_224.fb_dist_in1k,224,84.876,15.124,97.200,2.800,47.63,1.000,bicubic
maxvit_base_tf_224.in1k,224,84.870,15.130,97.004,2.996,119.47,0.950,bicubic
convnext_large.fb_in1k,288,84.862,15.138,97.210,2.790,197.77,1.000,bicubic
nextvit_small.bd_ssld_6m_in1k,224,84.856,15.144,97.380,2.620,31.76,0.950,bicubic
deit3_small_patch16_384.fb_in22k_ft_in1k,384,84.842,15.158,97.482,2.518,22.21,1.000,bicubic
convformer_b36.sail_in1k,224,84.830,15.170,96.950,3.050,99.88,1.000,bicubic
efficientnetv2_rw_m.agc_in1k,416,84.824,15.176,97.150,2.850,53.24,1.000,bicubic
hgnetv2_b5.ssld_stage2_ft_in1k,224,84.810,15.190,97.300,2.700,39.57,0.965,bicubic
rdnet_large.nv_in1k,224,84.794,15.206,97.154,2.846,186.27,0.900,bicubic
tf_efficientnet_b6.ap_in1k,528,84.792,15.208,97.134,2.866,43.04,0.942,bicubic
mobilenetv4_conv_aa_large.e230_r384_in12k_ft_in1k,480,84.780,15.220,97.342,2.658,32.59,1.000,bicubic
deit3_large_patch16_224.fb_in1k,224,84.778,15.222,97.046,2.954,304.37,0.900,bicubic
tf_efficientnetv2_m.in21k_ft_in1k,384,84.768,15.232,97.440,2.560,54.14,1.000,bicubic
xcit_small_12_p16_384.fb_dist_in1k,384,84.736,15.264,97.136,2.864,26.25,1.000,bicubic
nextvit_base.bd_in1k_384,384,84.726,15.274,97.224,2.776,44.82,1.000,bicubic
resnetrs350.tf_in1k,384,84.722,15.278,96.972,3.028,163.96,1.000,bicubic
ecaresnet269d.ra2_in1k,320,84.720,15.280,97.182,2.818,102.09,0.950,bicubic
eca_nfnet_l2.ra3_in1k,384,84.706,15.294,97.256,2.744,56.72,1.000,bicubic
dm_nfnet_f1.dm_in1k,320,84.696,15.304,97.180,2.820,132.63,0.910,bicubic
flexivit_base.1200ep_in1k,240,84.688,15.312,97.020,2.980,86.59,0.950,bicubic
mobilenetv4_conv_aa_large.e230_r448_in12k_ft_in1k,448,84.668,15.332,97.108,2.892,32.59,0.950,bicubic
davit_base.msft_in1k,224,84.650,15.350,97.018,2.982,87.95,0.950,bicubic
maxxvit_rmlp_small_rw_256.sw_in1k,256,84.640,15.360,97.062,2.938,66.01,0.950,bicubic
regnety_320.swag_lc_in1k,224,84.632,15.368,97.484,2.516,145.05,0.965,bicubic
swinv2_base_window16_256.ms_in1k,256,84.608,15.392,97.064,2.936,87.92,0.900,bicubic
fastvit_ma36.apple_dist_in1k,256,84.606,15.394,97.006,2.994,44.07,0.950,bicubic
coatnet_rmlp_2_rw_224.sw_in1k,224,84.602,15.398,96.746,3.254,73.88,0.950,bicubic
rexnetr_300.sw_in12k_ft_in1k,288,84.586,15.414,97.278,2.722,34.81,1.000,bicubic
convnext_small.fb_in22k_ft_in1k,224,84.582,15.418,97.414,2.586,50.22,0.875,bicubic
seresnextaa101d_32x8d.ah_in1k,288,84.576,15.424,97.074,2.926,93.59,1.000,bicubic
deit3_medium_patch16_224.fb_in22k_ft_in1k,224,84.566,15.434,97.178,2.822,38.85,1.000,bicubic
flexivit_base.600ep_in1k,240,84.560,15.440,96.910,3.090,86.59,0.950,bicubic
tf_efficientnetv2_m.in1k,384,84.558,15.442,97.056,2.944,54.14,1.000,bicubic
hiera_small_abswin_256.sbb2_pd_e200_in12k_ft_in1k,256,84.554,15.446,97.106,2.894,34.36,0.950,bicubic
caformer_s36.sail_in1k,224,84.544,15.456,97.010,2.990,39.30,1.000,bicubic
resnest269e.in1k,416,84.540,15.460,96.990,3.010,110.93,0.928,bicubic
vit_base_patch16_224.augreg_in21k_ft_in1k,224,84.532,15.468,97.298,2.702,86.57,0.900,bicubic
hiera_base_224.mae_in1k_ft_in1k,224,84.526,15.474,97.040,2.960,51.52,0.900,bicubic
regnetz_040_h.ra3_in1k,320,84.510,15.490,97.016,2.984,28.94,1.000,bicubic
convformer_m36.sail_in1k,224,84.486,15.514,96.866,3.134,57.05,1.000,bicubic
hrnet_w48_ssld.paddle_in1k,288,84.484,15.516,97.226,2.774,77.47,1.000,bilinear
maxvit_rmlp_small_rw_224.sw_in1k,224,84.484,15.516,96.774,3.226,64.90,0.900,bicubic
resnetv2_152x2_bit.goog_in21k_ft_in1k,448,84.480,15.520,97.416,2.584,236.34,1.000,bilinear
swin_base_patch4_window12_384.ms_in1k,384,84.476,15.524,96.886,3.114,87.90,1.000,bicubic
convnext_base.fb_in1k,288,84.466,15.534,96.982,3.018,88.59,1.000,bicubic
hgnetv2_b5.ssld_stage1_in22k_in1k,224,84.456,15.544,97.218,2.782,39.57,0.965,bicubic
maxvit_small_tf_224.in1k,224,84.456,15.544,96.828,3.172,68.93,0.950,bicubic
gcvit_base.in1k,224,84.454,15.546,96.850,3.150,90.32,0.875,bicubic
vit_medium_patch16_gap_256.sw_in12k_ft_in1k,256,84.450,15.550,97.218,2.782,38.86,0.950,bicubic
convnext_tiny.in12k_ft_in1k,288,84.448,15.552,97.328,2.672,28.59,1.000,bicubic
efficientvit_l1.r224_in1k,224,84.448,15.552,96.856,3.144,52.65,1.000,bicubic
resnetrs200.tf_in1k,320,84.446,15.554,97.072,2.928,93.21,1.000,bicubic
resnetrs270.tf_in1k,352,84.440,15.560,96.974,3.026,129.86,1.000,bicubic
mvitv2_base.fb_in1k,224,84.438,15.562,96.862,3.138,51.47,0.900,bicubic
tf_efficientnet_b7.aa_in1k,600,84.436,15.564,96.920,3.080,66.35,0.949,bicubic
vit_large_r50_s32_224.augreg_in21k_ft_in1k,224,84.432,15.568,97.152,2.848,328.99,0.900,bicubic
resnetv2_101x3_bit.goog_in21k_ft_in1k,448,84.430,15.570,97.380,2.620,387.93,1.000,bilinear
regnety_1280.seer_ft_in1k,384,84.426,15.574,97.084,2.916,644.81,1.000,bicubic
convnextv2_tiny.fcmae_ft_in22k_in1k,288,84.422,15.578,97.254,2.746,28.64,1.000,bicubic
regnetz_e8.ra3_in1k,256,84.418,15.582,96.986,3.014,57.70,0.940,bicubic
seresnext101d_32x8d.ah_in1k,288,84.402,15.598,96.922,3.078,93.59,1.000,bicubic
flexivit_base.300ep_in1k,240,84.402,15.598,96.886,3.114,86.59,0.950,bicubic
convformer_s18.sail_in1k_384,384,84.394,15.606,97.112,2.888,26.77,1.000,bicubic
resmlp_big_24_224.fb_in22k_ft_in1k,224,84.388,15.612,97.108,2.892,129.14,0.875,bicubic
xcit_large_24_p8_224.fb_in1k,224,84.386,15.614,96.666,3.334,188.93,1.000,bicubic
hgnet_small.ssld_in1k,288,84.378,15.622,97.130,2.870,24.36,1.000,bicubic
rdnet_base.nv_in1k,224,84.368,15.632,96.872,3.128,87.45,0.900,bicubic
mobilenetv4_hybrid_large.ix_e600_r384_in1k,448,84.364,15.636,96.908,3.092,37.76,1.000,bicubic
seresnet152d.ra2_in1k,320,84.354,15.646,97.042,2.958,66.84,1.000,bicubic
vit_mediumd_patch16_rope_reg1_gap_256.sbb_in1k,256,84.322,15.678,96.812,3.188,63.95,0.950,bicubic
tf_efficientnetv2_s.in21k_ft_in1k,384,84.316,15.684,97.268,2.732,21.46,1.000,bicubic
mobilenetv4_conv_aa_large.e230_r384_in12k_ft_in1k,384,84.314,15.686,97.100,2.900,32.59,0.950,bicubic
resnetrs350.tf_in1k,288,84.308,15.692,96.928,3.072,163.96,1.000,bicubic
convnext_large.fb_in1k,224,84.298,15.702,96.892,3.108,197.77,0.875,bicubic
efficientnetv2_rw_m.agc_in1k,320,84.294,15.706,96.876,3.124,53.24,1.000,bicubic
xcit_medium_24_p16_224.fb_dist_in1k,224,84.288,15.712,96.936,3.064,84.40,1.000,bicubic
resnext101_32x8d.fb_swsl_ig1b_ft_in1k,224,84.282,15.718,97.174,2.826,88.79,0.875,bilinear
mobilenetv4_hybrid_large.e600_r384_in1k,448,84.274,15.726,96.950,3.050,37.76,1.000,bicubic
vit_base_patch16_224_miil.in21k_ft_in1k,224,84.272,15.728,96.798,3.202,86.54,0.875,bilinear
davit_small.msft_in1k,224,84.266,15.734,96.930,3.070,49.75,0.950,bicubic
regnetz_040.ra3_in1k,320,84.256,15.744,96.934,3.066,27.12,1.000,bicubic
tf_efficientnet_b5.ap_in1k,456,84.254,15.746,96.978,3.022,30.39,0.934,bicubic
xcit_small_12_p8_224.fb_dist_in1k,224,84.250,15.750,96.874,3.126,26.21,1.000,bicubic
resnetrs420.tf_in1k,320,84.250,15.750,96.866,3.134,191.89,1.000,bicubic
swinv2_base_window8_256.ms_in1k,256,84.246,15.754,96.902,3.098,87.92,0.900,bicubic
maxvit_rmlp_tiny_rw_256.sw_in1k,256,84.234,15.766,96.784,3.216,29.15,0.950,bicubic
swinv2_small_window16_256.ms_in1k,256,84.216,15.784,96.874,3.126,49.73,0.900,bicubic
vit_base_patch16_384.orig_in21k_ft_in1k,384,84.208,15.792,97.220,2.780,86.86,1.000,bicubic
crossvit_18_dagger_408.in1k,408,84.202,15.798,96.832,3.168,44.61,1.000,bicubic
seresnext101_32x8d.ah_in1k,288,84.194,15.806,96.862,3.138,93.57,1.000,bicubic
convnext_tiny.in12k_ft_in1k,224,84.192,15.808,97.132,2.868,28.59,0.950,bicubic
resnext101_32x16d.fb_wsl_ig1b_ft_in1k,224,84.164,15.836,97.188,2.812,194.03,0.875,bilinear
eca_nfnet_l2.ra3_in1k,320,84.156,15.844,97.018,2.982,56.72,0.900,bicubic
efficientvit_b3.r288_in1k,288,84.156,15.844,96.732,3.268,48.65,1.000,bicubic
regnetz_d8_evos.ch_in1k,320,84.152,15.848,97.020,2.980,23.46,1.000,bicubic
volo_d1_224.sail_in1k,224,84.152,15.848,96.774,3.226,26.63,0.960,bicubic
tf_efficientnet_b6.aa_in1k,528,84.118,15.882,96.886,3.114,43.04,0.942,bicubic
resnetaa101d.sw_in12k_ft_in1k,288,84.102,15.898,97.118,2.882,44.57,1.000,bicubic
convnext_tiny.fb_in22k_ft_in1k_384,384,84.098,15.902,97.138,2.862,28.59,1.000,bicubic
inception_next_base.sail_in1k,224,84.098,15.902,96.782,3.218,86.67,0.950,bicubic
dm_nfnet_f2.dm_in1k,256,84.092,15.908,96.906,3.094,193.78,0.920,bicubic
caformer_s18.sail_in22k_ft_in1k,224,84.086,15.914,97.188,2.812,26.34,1.000,bicubic
edgenext_base.in21k_ft_in1k,320,84.076,15.924,97.208,2.792,18.51,1.000,bicubic
vit_small_r26_s32_384.augreg_in21k_ft_in1k,384,84.074,15.926,97.314,2.686,36.47,1.000,bicubic
convformer_s36.sail_in1k,224,84.072,15.928,96.756,3.244,40.01,1.000,bicubic
tf_efficientnet_b3.ns_jft_in1k,300,84.064,15.936,96.900,3.100,12.23,0.904,bicubic
cait_xs24_384.fb_dist_in1k,384,84.064,15.936,96.882,3.118,26.67,1.000,bicubic
eca_nfnet_l1.ra2_in1k,320,84.050,15.950,97.034,2.966,41.41,1.000,bicubic
regnetz_d8.ra3_in1k,320,84.042,15.958,97.002,2.998,23.37,1.000,bicubic
nextvit_small.bd_in1k_384,384,84.042,15.958,96.990,3.010,31.76,1.000,bicubic
rexnetr_300.sw_in12k_ft_in1k,224,84.036,15.964,97.000,3.000,34.81,0.950,bicubic
fastvit_sa36.apple_dist_in1k,256,84.032,15.968,96.850,3.150,31.53,0.900,bicubic
regnetz_d32.ra3_in1k,320,84.028,15.972,96.870,3.130,27.58,0.950,bicubic
resnetv2_50x3_bit.goog_in21k_ft_in1k,448,83.992,16.008,97.132,2.868,217.32,1.000,bilinear
mobilenetv4_hybrid_large.ix_e600_r384_in1k,384,83.984,16.016,96.708,3.292,37.76,0.950,bicubic
resnet200d.ra2_in1k,320,83.976,16.024,96.820,3.180,64.69,1.000,bicubic
edgenext_base.usi_in1k,320,83.970,16.030,96.770,3.230,18.51,1.000,bicubic
regnety_080.ra3_in1k,288,83.940,16.060,96.880,3.120,39.18,1.000,bicubic
hgnetv2_b4.ssld_stage2_ft_in1k,288,83.934,16.066,97.064,2.936,19.80,1.000,bicubic
swin_s3_base_224.ms_in1k,224,83.920,16.080,96.650,3.350,71.13,0.900,bicubic
regnety_640.seer_ft_in1k,384,83.916,16.084,96.920,3.080,281.38,1.000,bicubic
vit_betwixt_patch16_rope_reg4_gap_256.sbb_in1k,256,83.910,16.090,96.686,3.314,60.23,0.950,bicubic
gcvit_small.in1k,224,83.908,16.092,96.660,3.340,51.09,0.875,bicubic
convnextv2_tiny.fcmae_ft_in22k_in1k,224,83.904,16.096,96.964,3.036,28.64,0.875,bicubic
tresnet_v2_l.miil_in21k_ft_in1k,224,83.902,16.098,96.496,3.504,46.17,0.875,bilinear
seresnextaa101d_32x8d.ah_in1k,224,83.900,16.100,96.648,3.352,93.59,0.950,bicubic
tf_efficientnetv2_s.in1k,384,83.896,16.104,96.698,3.302,21.46,1.000,bicubic
vit_base_patch16_rope_reg1_gap_256.sbb_in1k,256,83.890,16.110,96.674,3.326,86.43,0.950,bicubic
resnetrs200.tf_in1k,256,83.886,16.114,96.762,3.238,93.21,1.000,bicubic
hiera_small_224.mae_in1k_ft_in1k,224,83.886,16.114,96.680,3.320,35.01,0.900,bicubic
fastvit_ma36.apple_in1k,256,83.884,16.116,96.762,3.238,44.07,0.950,bicubic
resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k_384,384,83.882,16.118,97.116,2.884,236.34,1.000,bicubic
xcit_small_24_p16_224.fb_dist_in1k,224,83.878,16.122,96.734,3.266,47.67,1.000,bicubic
resnest200e.in1k,320,83.872,16.128,96.876,3.124,70.20,0.909,bicubic
xcit_small_24_p8_224.fb_in1k,224,83.854,16.146,96.636,3.364,47.63,1.000,bicubic
swinv2_small_window8_256.ms_in1k,256,83.844,16.156,96.650,3.350,49.73,0.900,bicubic
crossvit_15_dagger_408.in1k,408,83.840,16.160,96.780,3.220,28.50,1.000,bicubic
convnext_base.fb_in1k,224,83.834,16.166,96.746,3.254,88.59,0.875,bicubic
mobilenetv4_conv_aa_large.e600_r384_in1k,480,83.832,16.168,96.732,3.268,32.59,1.000,bicubic
efficientnetv2_rw_s.ra2_in1k,384,83.830,16.170,96.712,3.288,23.94,1.000,bicubic
tf_efficientnet_b5.ra_in1k,456,83.828,16.172,96.766,3.234,30.39,0.934,bicubic
focalnet_base_lrf.ms_in1k,224,83.828,16.172,96.614,3.386,88.75,0.900,bicubic
mobilenetv4_hybrid_large.e600_r384_in1k,384,83.822,16.178,96.768,3.232,37.76,0.950,bicubic
efficientvit_b3.r256_in1k,256,83.814,16.186,96.514,3.486,48.65,1.000,bicubic
vit_medium_patch16_rope_reg1_gap_256.sbb_in1k,256,83.812,16.188,96.822,3.178,38.74,0.950,bicubic
hgnet_small.ssld_in1k,224,83.810,16.190,96.868,3.132,24.36,0.965,bicubic
regnety_160.swag_lc_in1k,224,83.808,16.192,97.284,2.716,83.59,0.965,bicubic
focalnet_base_srf.ms_in1k,224,83.808,16.192,96.660,3.340,88.15,0.900,bicubic
vit_small_patch16_384.augreg_in21k_ft_in1k,384,83.804,16.196,97.108,2.892,22.20,1.000,bicubic
vit_little_patch16_reg1_gap_256.sbb_in12k_ft_in1k,256,83.802,16.198,96.958,3.042,22.52,0.950,bicubic
deit3_base_patch16_224.fb_in1k,224,83.794,16.206,96.582,3.418,86.59,0.900,bicubic
xcit_tiny_24_p8_384.fb_dist_in1k,384,83.784,16.216,96.716,3.284,12.11,1.000,bicubic
swin_s3_small_224.ms_in1k,224,83.778,16.222,96.460,3.540,49.74,0.900,bicubic
pit_b_distilled_224.in1k,224,83.774,16.226,96.468,3.532,74.79,0.900,bicubic
mvitv2_small.fb_in1k,224,83.772,16.228,96.558,3.442,34.87,0.900,bicubic
regnetz_040_h.ra3_in1k,256,83.768,16.232,96.692,3.308,28.94,1.000,bicubic
pvt_v2_b5.in1k,224,83.768,16.232,96.632,3.368,81.96,0.900,bicubic
convformer_s18.sail_in22k_ft_in1k,224,83.762,16.238,97.048,2.952,26.77,1.000,bicubic
regnetv_064.ra3_in1k,288,83.748,16.252,96.746,3.254,30.58,1.000,bicubic
repvit_m2_3.dist_450e_in1k,224,83.742,16.258,96.642,3.358,23.69,0.950,bicubic
xcit_medium_24_p8_224.fb_in1k,224,83.742,16.258,96.392,3.608,84.32,1.000,bicubic
regnety_064.ra3_in1k,288,83.712,16.288,96.728,3.272,30.58,1.000,bicubic
pvt_v2_b4.in1k,224,83.712,16.288,96.670,3.330,62.56,0.900,bicubic
resnetrs152.tf_in1k,320,83.710,16.290,96.610,3.390,86.62,1.000,bicubic
vit_betwixt_patch16_reg4_gap_256.sbb_in1k,256,83.708,16.292,96.618,3.382,60.40,0.950,bicubic
convnext_small.fb_in1k,288,83.704,16.296,96.816,3.184,50.22,1.000,bicubic
regnety_160.deit_in1k,288,83.700,16.300,96.786,3.214,83.59,1.000,bicubic
seresnext101d_32x8d.ah_in1k,224,83.700,16.300,96.590,3.410,93.59,0.950,bicubic
tf_efficientnet_b5.aa_in1k,456,83.696,16.304,96.714,3.286,30.39,0.934,bicubic
hgnetv2_b4.ssld_stage2_ft_in1k,224,83.694,16.306,96.788,3.212,19.80,0.965,bicubic
seresnet152d.ra2_in1k,256,83.694,16.306,96.784,3.216,66.84,0.950,bicubic
twins_svt_large.in1k,224,83.690,16.310,96.608,3.392,99.27,0.900,bicubic
resnet152d.ra2_in1k,320,83.684,16.316,96.750,3.250,60.21,1.000,bicubic
edgenext_base.usi_in1k,256,83.684,16.316,96.700,3.300,18.51,0.950,bicubic
hrnet_w48_ssld.paddle_in1k,224,83.678,16.322,96.848,3.152,77.47,0.950,bilinear
rdnet_small.nv_in1k,224,83.668,16.332,96.712,3.288,50.44,0.900,bicubic
caformer_s18.sail_in1k,224,83.668,16.332,96.520,3.480,26.34,1.000,bicubic
regnetz_040.ra3_in1k,256,83.660,16.340,96.684,3.316,27.12,1.000,bicubic
vit_betwixt_patch16_reg1_gap_256.sbb_in1k,256,83.644,16.356,96.546,3.454,60.40,0.950,bicubic
nextvit_large.bd_in1k,224,83.642,16.358,96.684,3.316,57.87,0.950,bicubic
efficientformerv2_l.snap_dist_in1k,224,83.640,16.360,96.540,3.460,26.32,0.950,bicubic
seresnext101_32x8d.ah_in1k,224,83.618,16.382,96.412,3.588,93.57,0.950,bicubic
coatnet_1_rw_224.sw_in1k,224,83.612,16.388,96.382,3.618,41.72,0.950,bicubic
swin_base_patch4_window7_224.ms_in1k,224,83.610,16.390,96.450,3.550,87.77,0.900,bicubic
coat_lite_medium.in1k,224,83.602,16.398,96.714,3.286,44.57,0.900,bicubic
resmlp_big_24_224.fb_distilled_in1k,224,83.594,16.406,96.654,3.346,129.14,0.875,bicubic
resnetrs270.tf_in1k,256,83.594,16.406,96.616,3.384,129.86,1.000,bicubic
inception_next_small.sail_in1k,224,83.584,16.416,96.598,3.402,49.37,0.875,bicubic
hgnetv2_b3.ssld_stage2_ft_in1k,288,83.580,16.420,96.814,3.186,16.29,1.000,bicubic
repvgg_d2se.rvgg_in1k,320,83.554,16.446,96.664,3.336,133.33,1.000,bilinear
regnetz_d8.ra3_in1k,256,83.548,16.452,96.746,3.254,23.37,0.940,bicubic
nest_base_jx.goog_in1k,224,83.546,16.454,96.366,3.634,67.72,0.875,bicubic
resnetaa101d.sw_in12k_ft_in1k,224,83.544,16.456,96.828,3.172,44.57,0.950,bicubic
cs3se_edgenet_x.c2ns_in1k,320,83.544,16.456,96.664,3.336,50.72,1.000,bicubic
repvit_m2_3.dist_300e_in1k,224,83.524,16.476,96.532,3.468,23.69,0.950,bicubic
maxvit_tiny_rw_224.sw_in1k,224,83.522,16.478,96.488,3.512,29.06,0.950,bicubic
focalnet_small_lrf.ms_in1k,224,83.508,16.492,96.586,3.414,50.34,0.900,bicubic
fastvit_sa36.apple_in1k,256,83.504,16.496,96.630,3.370,31.53,0.900,bicubic
nextvit_base.bd_in1k,224,83.496,16.504,96.646,3.354,44.82,0.950,bicubic
resnet152.a1h_in1k,288,83.494,16.506,96.522,3.478,60.19,1.000,bicubic
swinv2_cr_small_ns_224.sw_in1k,224,83.490,16.510,96.486,3.514,49.70,0.900,bicubic
cait_s24_224.fb_dist_in1k,224,83.484,16.516,96.586,3.414,46.92,1.000,bicubic
convnextv2_tiny.fcmae_ft_in1k,288,83.476,16.524,96.718,3.282,28.64,1.000,bicubic
efficientnet_b4.ra2_in1k,384,83.474,16.526,96.584,3.416,19.34,1.000,bicubic
dm_nfnet_f0.dm_in1k,256,83.470,16.530,96.568,3.432,71.49,0.900,bicubic
vit_medium_patch16_reg4_gap_256.sbb_in1k,256,83.468,16.532,96.622,3.378,38.88,0.950,bicubic
vit_medium_patch16_reg1_gap_256.sbb_in1k,256,83.458,16.542,96.522,3.478,38.88,0.950,bicubic
hgnetv2_b4.ssld_stage1_in22k_in1k,288,83.448,16.552,96.922,3.078,19.80,1.000,bicubic
dm_nfnet_f1.dm_in1k,224,83.444,16.556,96.634,3.366,132.63,0.910,bicubic
efficientvit_b3.r224_in1k,224,83.444,16.556,96.338,3.662,48.65,0.950,bicubic
focalnet_small_srf.ms_in1k,224,83.430,16.570,96.434,3.566,49.89,0.900,bicubic
deit3_small_patch16_384.fb_in1k,384,83.428,16.572,96.676,3.324,22.21,1.000,bicubic
regnetz_d32.ra3_in1k,256,83.428,16.572,96.636,3.364,27.58,0.950,bicubic
mobilenetv4_hybrid_medium.ix_e550_r384_in1k,448,83.422,16.578,96.732,3.268,11.07,1.000,bicubic
maxvit_tiny_tf_224.in1k,224,83.422,16.578,96.590,3.410,30.92,0.950,bicubic
mobilenetv4_conv_large.e600_r384_in1k,448,83.418,16.582,96.612,3.388,32.59,1.000,bicubic
edgenext_base.in21k_ft_in1k,256,83.416,16.584,96.796,3.204,18.51,0.950,bicubic
mobilevitv2_200.cvnets_in22k_ft_in1k_384,384,83.410,16.590,96.572,3.428,18.45,1.000,bicubic
sequencer2d_l.in1k,224,83.410,16.590,96.504,3.496,54.30,0.875,bicubic
gcvit_tiny.in1k,224,83.400,16.600,96.392,3.608,28.22,0.875,bicubic
regnetz_d8_evos.ch_in1k,256,83.394,16.606,96.658,3.342,23.46,0.950,bicubic
deit_base_distilled_patch16_224.fb_in1k,224,83.388,16.612,96.490,3.510,87.34,0.900,bicubic
efficientformer_l7.snap_dist_in1k,224,83.386,16.614,96.538,3.462,82.23,0.950,bicubic
tf_efficientnetv2_s.in21k_ft_in1k,300,83.374,16.626,96.710,3.290,21.46,1.000,bicubic
convnextv2_nano.fcmae_ft_in22k_in1k_384,384,83.362,16.638,96.740,3.260,15.62,1.000,bicubic
fastvit_sa24.apple_dist_in1k,256,83.362,16.638,96.576,3.424,21.55,0.900,bicubic
xcit_small_12_p8_224.fb_in1k,224,83.356,16.644,96.474,3.526,26.21,1.000,bicubic
coatnet_rmlp_1_rw_224.sw_in1k,224,83.354,16.646,96.452,3.548,41.69,0.950,bicubic
xcit_small_12_p16_224.fb_dist_in1k,224,83.354,16.646,96.424,3.576,26.25,1.000,bicubic
vit_base_patch32_384.augreg_in21k_ft_in1k,384,83.352,16.648,96.832,3.168,88.30,1.000,bicubic
resnext101_32x16d.fb_swsl_ig1b_ft_in1k,224,83.346,16.654,96.844,3.156,194.03,0.875,bilinear
swin_small_patch4_window7_224.ms_in22k_ft_in1k,224,83.330,16.670,96.996,3.004,49.61,0.900,bicubic
regnety_320.seer_ft_in1k,384,83.326,16.674,96.712,3.288,145.05,1.000,bicubic
vit_base_patch32_clip_224.laion2b_ft_in12k_in1k,224,83.306,16.694,96.530,3.470,88.22,0.900,bicubic
tiny_vit_21m_224.in1k,224,83.270,16.730,96.602,3.398,21.20,0.950,bicubic
resnext101_32x4d.fb_swsl_ig1b_ft_in1k,224,83.268,16.732,96.760,3.240,44.18,0.875,bilinear
eca_nfnet_l1.ra2_in1k,256,83.264,16.736,96.674,3.326,41.41,0.900,bicubic
mobilenetv4_conv_aa_large.e600_r384_in1k,384,83.264,16.736,96.390,3.610,32.59,0.950,bicubic
tf_efficientnet_b4.ap_in1k,380,83.250,16.750,96.390,3.610,19.34,0.922,bicubic
resnet200d.ra2_in1k,256,83.240,16.760,96.546,3.454,64.69,0.950,bicubic
tiny_vit_11m_224.dist_in22k_ft_in1k,224,83.232,16.768,96.628,3.372,11.00,0.950,bicubic
swin_small_patch4_window7_224.ms_in1k,224,83.228,16.772,96.326,3.674,49.61,0.900,bicubic
regnetv_040.ra3_in1k,288,83.200,16.800,96.658,3.342,20.64,1.000,bicubic
xception65.ra3_in1k,299,83.184,16.816,96.598,3.402,39.92,0.940,bicubic
regnety_320.tv2_in1k,224,83.174,16.826,96.416,3.584,145.05,0.965,bicubic
tf_efficientnetv2_s.in1k,300,83.172,16.828,96.336,3.664,21.46,1.000,bicubic
rexnetr_200.sw_in12k_ft_in1k,288,83.170,16.830,96.650,3.350,16.52,1.000,bicubic
twins_pcpvt_large.in1k,224,83.168,16.832,96.610,3.390,60.99,0.900,bicubic
tf_efficientnet_b5.in1k,456,83.166,16.834,96.530,3.470,30.39,0.934,bicubic
xception65p.ra3_in1k,299,83.164,16.836,96.500,3.500,39.82,0.940,bicubic
regnety_080.ra3_in1k,224,83.162,16.838,96.478,3.522,39.18,0.950,bicubic
resnext101_64x4d.c1_in1k,288,83.158,16.842,96.370,3.630,83.46,1.000,bicubic
resnet152d.ra2_in1k,256,83.156,16.844,96.382,3.618,60.21,0.950,bicubic
convnext_small.fb_in1k,224,83.144,16.856,96.432,3.568,50.22,0.875,bicubic
swinv2_cr_small_224.sw_in1k,224,83.126,16.874,96.110,3.890,49.70,0.900,bicubic
twins_svt_base.in1k,224,83.124,16.876,96.428,3.572,56.07,0.900,bicubic
nest_small_jx.goog_in1k,224,83.122,16.878,96.334,3.666,38.35,0.875,bicubic
pvt_v2_b3.in1k,224,83.118,16.882,96.562,3.438,45.24,0.900,bicubic
